300.77,300.79,300.81,300.82,300.84,300.85,300.87,300.88,300.9,300.92,300.93,300.94,1.8143e+09,1.8153e+09,1.8162e+09,1.8171e+09,1.8181e+09,1.819e+09,1.82e+09,1.821e+09,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,0,0.03937,0.15748,0.07874,0.19685,0.21654,0.23622,0.55118,0.19685,0.03937,0,0,15.556,14.767,16.767,13.856,12.461,9.3722,8.6556,11.222,10.933,12.833,12.211,14.778,-33,-26,-29,-28,-43,-78,-47,-55,-49,-39,-49,-40,83.774
300.79,300.81,300.82,300.84,300.85,300.87,300.88,300.9,300.92,300.93,300.94,300.96,1.8153e+09,1.8162e+09,1.8171e+09,1.8181e+09,1.819e+09,1.82e+09,1.821e+09,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,0.03937,0.15748,0.07874,0.19685,0.21654,0.23622,0.55118,0.19685,0.03937,0,0,0,14.767,16.767,13.856,12.461,9.3722,8.6556,11.222,10.933,12.833,12.211,14.778,15.456,-26,-29,-28,-43,-78,-47,-55,-49,-39,-49,-40,-22,82.097
300.81,300.82,300.84,300.85,300.87,300.88,300.9,300.92,300.93,300.94,300.96,300.98,1.8162e+09,1.8171e+09,1.8181e+09,1.819e+09,1.82e+09,1.821e+09,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,0.15748,0.07874,0.19685,0.21654,0.23622,0.55118,0.19685,0.03937,0,0,0,0,16.767,13.856,12.461,9.3722,8.6556,11.222,10.933,12.833,12.211,14.778,15.456,14.156,-29,-28,-43,-78,-47,-55,-49,-39,-49,-40,-22,-26,93.63
300.82,300.84,300.85,300.87,300.88,300.9,300.92,300.93,300.94,300.96,300.98,300.99,1.8171e+09,1.8181e+09,1.819e+09,1.82e+09,1.821e+09,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,0.07874,0.19685,0.21654,0.23622,0.55118,0.19685,0.03937,0,0,0,0,0,13.856,12.461,9.3722,8.6556,11.222,10.933,12.833,12.211,14.778,15.456,14.156,17.767,-28,-43,-78,-47,-55,-49,-39,-49,-40,-22,-26,-18,86.742
300.84,300.85,300.87,300.88,300.9,300.92,300.93,300.94,300.96,300.98,300.99,301,1.8181e+09,1.819e+09,1.82e+09,1.821e+09,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,0.19685,0.21654,0.23622,0.55118,0.19685,0.03937,0,0,0,0,0,0,12.461,9.3722,8.6556,11.222,10.933,12.833,12.211,14.778,15.456,14.156,17.767,16.828,-43,-78,-47,-55,-49,-39,-49,-40,-22,-26,-18,-35,19.73
300.85,300.87,300.88,300.9,300.92,300.93,300.94,300.96,300.98,300.99,301,301.02,1.819e+09,1.82e+09,1.821e+09,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,0.21654,0.23622,0.55118,0.19685,0.03937,0,0,0,0,0,0,0.11811,9.3722,8.6556,11.222,10.933,12.833,12.211,14.778,15.456,14.156,17.767,16.828,14.817,-78,-47,-55,-49,-39,-49,-40,-22,-26,-18,-35,-28,65.806
300.87,300.88,300.9,300.92,300.93,300.94,300.96,300.98,300.99,301,301.02,301.04,1.82e+09,1.821e+09,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,0.23622,0.55118,0.19685,0.03937,0,0,0,0,0,0,0.11811,0.07874,8.6556,11.222,10.933,12.833,12.211,14.778,15.456,14.156,17.767,16.828,14.817,12.544,-47,-55,-49,-39,-49,-40,-22,-26,-18,-35,-28,-70,60.097
300.88,300.9,300.92,300.93,300.94,300.96,300.98,300.99,301,301.02,301.04,301.05,1.821e+09,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,0.55118,0.19685,0.03937,0,0,0,0,0,0,0.11811,0.07874,0.11811,11.222,10.933,12.833,12.211,14.778,15.456,14.156,17.767,16.828,14.817,12.544,11.472,-55,-49,-39,-49,-40,-22,-26,-18,-35,-28,-70,-43,92.24
300.9,300.92,300.93,300.94,300.96,300.98,300.99,301,301.02,301.04,301.05,301.06,1.822e+09,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,0.19685,0.03937,0,0,0,0,0,0,0.11811,0.07874,0.11811,0.82677,10.933,12.833,12.211,14.778,15.456,14.156,17.767,16.828,14.817,12.544,11.472,11.044,-49,-39,-49,-40,-22,-26,-18,-35,-28,-70,-43,-32,-8.6774
300.92,300.93,300.94,300.96,300.98,300.99,301,301.02,301.04,301.05,301.06,301.08,1.823e+09,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,0.03937,0,0,0,0,0,0,0.11811,0.07874,0.11811,0.82677,0.35433,12.833,12.211,14.778,15.456,14.156,17.767,16.828,14.817,12.544,11.472,11.044,12.706,-39,-49,-40,-22,-26,-18,-35,-28,-70,-43,-32,-21,0.66344
300.93,300.94,300.96,300.98,300.99,301,301.02,301.04,301.05,301.06,301.08,301.1,1.824e+09,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,0,0,0,0,0,0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,12.211,14.778,15.456,14.156,17.767,16.828,14.817,12.544,11.472,11.044,12.706,14.028,-49,-40,-22,-26,-18,-35,-28,-70,-43,-32,-21,-39,6.5806
300.94,300.96,300.98,300.99,301,301.02,301.04,301.05,301.06,301.08,301.1,301.11,1.8251e+09,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,0,0,0,0,0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0,14.778,15.456,14.156,17.767,16.828,14.817,12.544,11.472,11.044,12.706,14.028,12.6,-40,-22,-26,-18,-35,-28,-70,-43,-32,-21,-39,-37,27.03
300.96,300.98,300.99,301,301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,1.8261e+09,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,1.8377e+09,0,0,0,0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0,0,15.456,14.156,17.767,16.828,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,-22,-26,-18,-35,-28,-70,-43,-32,-21,-39,-37,-28,115.81
300.98,300.99,301,301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,1.8271e+09,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,1.8377e+09,1.8388e+09,0,0,0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0,0,0,14.156,17.767,16.828,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,-26,-18,-35,-28,-70,-43,-32,-21,-39,-37,-28,-20,85.677
300.99,301,301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,1.8281e+09,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,1.8377e+09,1.8388e+09,1.8399e+09,0,0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0,0,0,0,17.767,16.828,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,-18,-35,-28,-70,-43,-32,-21,-39,-37,-28,-20,-25,114.3
301,301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,1.8291e+09,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,1.8377e+09,1.8388e+09,1.8399e+09,1.8411e+09,0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0,0,0,0,0.31496,16.828,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,-35,-28,-70,-43,-32,-21,-39,-37,-28,-20,-25,-14,114.97
301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,1.8302e+09,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,1.8377e+09,1.8388e+09,1.8399e+09,1.8411e+09,1.8422e+09,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0,0,0,0,0.31496,0.03937,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,-28,-70,-43,-32,-21,-39,-37,-28,-20,-25,-14,-3,78.463
301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,301.2,1.8312e+09,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,1.8377e+09,1.8388e+09,1.8399e+09,1.8411e+09,1.8422e+09,1.8433e+09,0.07874,0.11811,0.82677,0.35433,0.07874,0,0,0,0,0.31496,0.03937,0.74803,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,13.111,-70,-43,-32,-21,-39,-37,-28,-20,-25,-14,-3,-15,82.387
301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,301.2,301.22,1.8322e+09,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,1.8377e+09,1.8388e+09,1.8399e+09,1.8411e+09,1.8422e+09,1.8433e+09,1.8444e+09,0.11811,0.82677,0.35433,0.07874,0,0,0,0,0.31496,0.03937,0.74803,0.31496,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,13.111,10.083,-43,-32,-21,-39,-37,-28,-20,-25,-14,-3,-15,-27,39.613
301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,301.2,301.22,301.23,1.8333e+09,1.8344e+09,1.8355e+09,1.8366e+09,1.8377e+09,1.8388e+09,1.8399e+09,1.8411e+09,1.8422e+09,1.8433e+09,1.8444e+09,1.8455e+09,0.82677,0.35433,0.07874,0,0,0,0,0.31496,0.03937,0.74803,0.31496,0.31496,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,13.111,10.083,10.672,-32,-21,-39,-37,-28,-20,-25,-14,-3,-15,-27,-18,65.454
