,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,label
626,321.51,321.57,321.64,321.7,321.77,321.84,321.9,321.97,322.03,322.1,322.16,322.23,3402500000.0,3408300000.0,3414200000.0,3420100000.0,3426000000.0,3431900000.0,3437800000.0,3443700000.0,3449600000.0,3455500000.0,3461300000.0,3467400000.0,0.11811,0.03937,0.03937,0.03937,0.0,0.0,0.0,0.0,0.62992,0.47244,1.2205,0.03937,10.889,14.333,14.056,16.333,15.833,16.778,17.778,15.778,12.611,9.4444,9.5556,10.722,4.0,-14.0,-9.0,2.0,8.0,-11.0,-2.0,-15.0,-2.0,-6.0,-7.0,-20.0,118.1,ML
627,321.57,321.64,321.7,321.77,321.84,321.9,321.97,322.03,322.1,322.16,322.23,322.31,3408300000.0,3414200000.0,3420100000.0,3426000000.0,3431900000.0,3437800000.0,3443700000.0,3449600000.0,3455500000.0,3461300000.0,3467400000.0,3473400000.0,0.03937,0.03937,0.03937,0.0,0.0,0.0,0.0,0.62992,0.47244,1.2205,0.03937,0.55118,14.333,14.056,16.333,15.833,16.778,17.778,15.778,12.611,9.4444,9.5556,10.722,11.333,-14.0,-9.0,2.0,8.0,-11.0,-2.0,-15.0,-2.0,-6.0,-7.0,-20.0,4.0,175.23,ML
628,321.64,321.7,321.77,321.84,321.9,321.97,322.03,322.1,322.16,322.23,322.31,322.38,3414200000.0,3420100000.0,3426000000.0,3431900000.0,3437800000.0,3443700000.0,3449600000.0,3455500000.0,3461300000.0,3467400000.0,3473400000.0,3479500000.0,0.03937,0.03937,0.0,0.0,0.0,0.0,0.62992,0.47244,1.2205,0.03937,0.55118,0.62992,14.056,16.333,15.833,16.778,17.778,15.778,12.611,9.4444,9.5556,10.722,11.333,10.5,-9.0,2.0,8.0,-11.0,-2.0,-15.0,-2.0,-6.0,-7.0,-20.0,4.0,-6.0,165.9,ML
629,321.7,321.77,321.84,321.9,321.97,322.03,322.1,322.16,322.23,322.31,322.38,322.45,3420100000.0,3426000000.0,3431900000.0,3437800000.0,3443700000.0,3449600000.0,3455500000.0,3461300000.0,3467400000.0,3473400000.0,3479500000.0,3485600000.0,0.03937,0.0,0.0,0.0,0.0,0.62992,0.47244,1.2205,0.03937,0.55118,0.62992,0.0,16.333,15.833,16.778,17.778,15.778,12.611,9.4444,9.5556,10.722,11.333,10.5,14.667,2.0,8.0,-11.0,-2.0,-15.0,-2.0,-6.0,-7.0,-20.0,4.0,-6.0,12.0,168.86,ML
630,321.77,321.84,321.9,321.97,322.03,322.1,322.16,322.23,322.31,322.38,322.45,322.53,3426000000.0,3431900000.0,3437800000.0,3443700000.0,3449600000.0,3455500000.0,3461300000.0,3467400000.0,3473400000.0,3479500000.0,3485600000.0,3491600000.0,0.0,0.0,0.0,0.0,0.62992,0.47244,1.2205,0.03937,0.55118,0.62992,0.0,0.19685,15.833,16.778,17.778,15.778,12.611,9.4444,9.5556,10.722,11.333,10.5,14.667,15.167,8.0,-11.0,-2.0,-15.0,-2.0,-6.0,-7.0,-20.0,4.0,-6.0,12.0,-8.0,197.77,ML
631,321.84,321.9,321.97,322.03,322.1,322.16,322.23,322.31,322.38,322.45,322.53,322.6,3431900000.0,3437800000.0,3443700000.0,3449600000.0,3455500000.0,3461300000.0,3467400000.0,3473400000.0,3479500000.0,3485600000.0,3491600000.0,3497700000.0,0.0,0.0,0.0,0.62992,0.47244,1.2205,0.03937,0.55118,0.62992,0.0,0.19685,0.0,16.778,17.778,15.778,12.611,9.4444,9.5556,10.722,11.333,10.5,14.667,15.167,17.056,-11.0,-2.0,-15.0,-2.0,-6.0,-7.0,-20.0,4.0,-6.0,12.0,-8.0,-1.0,241.87,HL
632,321.9,321.97,322.03,322.1,322.16,322.23,322.31,322.38,322.45,322.53,322.6,322.67,3437800000.0,3443700000.0,3449600000.0,3455500000.0,3461300000.0,3467400000.0,3473400000.0,3479500000.0,3485600000.0,3491600000.0,3497700000.0,3503700000.0,0.0,0.0,0.62992,0.47244,1.2205,0.03937,0.55118,0.62992,0.0,0.19685,0.0,0.0,17.778,15.778,12.611,9.4444,9.5556,10.722,11.333,10.5,14.667,15.167,17.056,17.111,-2.0,-15.0,-2.0,-6.0,-7.0,-20.0,4.0,-6.0,12.0,-8.0,-1.0,2.0,211.53,HL
633,321.97,322.03,322.1,322.16,322.23,322.31,322.38,322.45,322.53,322.6,322.67,322.75,3443700000.0,3449600000.0,3455500000.0,3461300000.0,3467400000.0,3473400000.0,3479500000.0,3485600000.0,3491600000.0,3497700000.0,3503700000.0,3509800000.0,0.0,0.62992,0.47244,1.2205,0.03937,0.55118,0.62992,0.0,0.19685,0.0,0.0,0.0,15.778,12.611,9.4444,9.5556,10.722,11.333,10.5,14.667,15.167,17.056,17.111,19.111,-15.0,-2.0,-6.0,-7.0,-20.0,4.0,-6.0,12.0,-8.0,-1.0,2.0,-4.0,212.03,HL
634,322.03,322.1,322.16,322.23,322.31,322.38,322.45,322.53,322.6,322.67,322.75,322.82,3449600000.0,3455500000.0,3461300000.0,3467400000.0,3473400000.0,3479500000.0,3485600000.0,3491600000.0,3497700000.0,3503700000.0,3509800000.0,3515800000.0,0.62992,0.47244,1.2205,0.03937,0.55118,0.62992,0.0,0.19685,0.0,0.0,0.0,0.07874,12.611,9.4444,9.5556,10.722,11.333,10.5,14.667,15.167,17.056,17.111,19.111,17.5,-2.0,-6.0,-7.0,-20.0,4.0,-6.0,12.0,-8.0,-1.0,2.0,-4.0,7.0,250.6,HL
635,322.1,322.16,322.23,322.31,322.38,322.45,322.53,322.6,322.67,322.75,322.82,322.89,3455500000.0,3461300000.0,3467400000.0,3473400000.0,3479500000.0,3485600000.0,3491600000.0,3497700000.0,3503700000.0,3509800000.0,3515800000.0,3521900000.0,0.47244,1.2205,0.03937,0.55118,0.62992,0.0,0.19685,0.0,0.0,0.0,0.07874,0.15748,9.4444,9.5556,10.722,11.333,10.5,14.667,15.167,17.056,17.111,19.111,17.5,14.278,-6.0,-7.0,-20.0,4.0,-6.0,12.0,-8.0,-1.0,2.0,-4.0,7.0,-6.0,233.0,HL
636,322.16,322.23,322.31,322.38,322.45,322.53,322.6,322.67,322.75,322.82,322.89,322.97,3461300000.0,3467400000.0,3473400000.0,3479500000.0,3485600000.0,3491600000.0,3497700000.0,3503700000.0,3509800000.0,3515800000.0,3521900000.0,3527900000.0,1.2205,0.03937,0.55118,0.62992,0.0,0.19685,0.0,0.0,0.0,0.07874,0.15748,0.27559,9.5556,10.722,11.333,10.5,14.667,15.167,17.056,17.111,19.111,17.5,14.278,8.8889,-7.0,-20.0,4.0,-6.0,12.0,-8.0,-1.0,2.0,-4.0,7.0,-6.0,-2.0,235.0,HL
637,322.23,322.31,322.38,322.45,322.53,322.6,322.67,322.75,322.82,322.89,322.97,323.04,3467400000.0,3473400000.0,3479500000.0,3485600000.0,3491600000.0,3497700000.0,3503700000.0,3509800000.0,3515800000.0,3521900000.0,3527900000.0,3534000000.0,0.03937,0.55118,0.62992,0.0,0.19685,0.0,0.0,0.0,0.07874,0.15748,0.27559,0.59055,10.722,11.333,10.5,14.667,15.167,17.056,17.111,19.111,17.5,14.278,8.8889,8.0556,-20.0,4.0,-6.0,12.0,-8.0,-1.0,2.0,-4.0,7.0,-6.0,-2.0,-22.0,246.06,HL
638,322.31,322.38,322.45,322.53,322.6,322.67,322.75,322.82,322.89,322.97,323.04,323.17,3473400000.0,3479500000.0,3485600000.0,3491600000.0,3497700000.0,3503700000.0,3509800000.0,3515800000.0,3521900000.0,3527900000.0,3534000000.0,3540100000.0,0.55118,0.62992,0.0,0.19685,0.0,0.0,0.0,0.07874,0.15748,0.27559,0.59055,0.31496,11.333,10.5,14.667,15.167,17.056,17.111,19.111,17.5,14.278,8.8889,8.0556,12.5,4.0,-6.0,12.0,-8.0,-1.0,2.0,-4.0,7.0,-6.0,-2.0,-22.0,-15.0,209.94,HL
639,322.38,322.45,322.53,322.6,322.67,322.75,322.82,322.89,322.97,323.04,323.17,323.3,3479500000.0,3485600000.0,3491600000.0,3497700000.0,3503700000.0,3509800000.0,3515800000.0,3521900000.0,3527900000.0,3534000000.0,3540100000.0,3546300000.0,0.62992,0.0,0.19685,0.0,0.0,0.0,0.07874,0.15748,0.27559,0.59055,0.31496,0.3937,10.5,14.667,15.167,17.056,17.111,19.111,17.5,14.278,8.8889,8.0556,12.5,12.5,-6.0,12.0,-8.0,-1.0,2.0,-4.0,7.0,-6.0,-2.0,-22.0,-15.0,21.0,188.33,ML
640,322.45,322.53,322.6,322.67,322.75,322.82,322.89,322.97,323.04,323.17,323.3,323.44,3485600000.0,3491600000.0,3497700000.0,3503700000.0,3509800000.0,3515800000.0,3521900000.0,3527900000.0,3534000000.0,3540100000.0,3546300000.0,3552400000.0,0.0,0.19685,0.0,0.0,0.0,0.07874,0.15748,0.27559,0.59055,0.31496,0.3937,0.07874,14.667,15.167,17.056,17.111,19.111,17.5,14.278,8.8889,8.0556,12.5,12.5,12.722,12.0,-8.0,-1.0,2.0,-4.0,7.0,-6.0,-2.0,-22.0,-15.0,21.0,-5.0,160.52,ML
641,322.53,322.6,322.67,322.75,322.82,322.89,322.97,323.04,323.17,323.3,323.44,323.57,3491600000.0,3497700000.0,3503700000.0,3509800000.0,3515800000.0,3521900000.0,3527900000.0,3534000000.0,3540100000.0,3546300000.0,3552400000.0,3558600000.0,0.19685,0.0,0.0,0.0,0.07874,0.15748,0.27559,0.59055,0.31496,0.3937,0.07874,0.03937,15.167,17.056,17.111,19.111,17.5,14.278,8.8889,8.0556,12.5,12.5,12.722,13.444,-8.0,-1.0,2.0,-4.0,7.0,-6.0,-2.0,-22.0,-15.0,21.0,-5.0,-10.0,216.43,HL
642,322.6,322.67,322.75,322.82,322.89,322.97,323.04,323.17,323.3,323.44,323.57,323.7,3497700000.0,3503700000.0,3509800000.0,3515800000.0,3521900000.0,3527900000.0,3534000000.0,3540100000.0,3546300000.0,3552400000.0,3558600000.0,3564800000.0,0.0,0.0,0.0,0.07874,0.15748,0.27559,0.59055,0.31496,0.3937,0.07874,0.03937,0.0,17.056,17.111,19.111,17.5,14.278,8.8889,8.0556,12.5,12.5,12.722,13.444,16.278,-1.0,2.0,-4.0,7.0,-6.0,-2.0,-22.0,-15.0,21.0,-5.0,-10.0,-6.0,222.13,HL
643,322.67,322.75,322.82,322.89,322.97,323.04,323.17,323.3,323.44,323.57,323.7,323.83,3503700000.0,3509800000.0,3515800000.0,3521900000.0,3527900000.0,3534000000.0,3540100000.0,3546300000.0,3552400000.0,3558600000.0,3564800000.0,3570900000.0,0.0,0.0,0.07874,0.15748,0.27559,0.59055,0.31496,0.3937,0.07874,0.03937,0.0,0.0,17.111,19.111,17.5,14.278,8.8889,8.0556,12.5,12.5,12.722,13.444,16.278,16.556,2.0,-4.0,7.0,-6.0,-2.0,-22.0,-15.0,21.0,-5.0,-10.0,-6.0,-10.0,238.26,HL
644,322.75,322.82,322.89,322.97,323.04,323.17,323.3,323.44,323.57,323.7,323.83,323.96,3509800000.0,3515800000.0,3521900000.0,3527900000.0,3534000000.0,3540100000.0,3546300000.0,3552400000.0,3558600000.0,3564800000.0,3570900000.0,3577100000.0,0.0,0.07874,0.15748,0.27559,0.59055,0.31496,0.3937,0.07874,0.03937,0.0,0.0,0.0,19.111,17.5,14.278,8.8889,8.0556,12.5,12.5,12.722,13.444,16.278,16.556,18.167,-4.0,7.0,-6.0,-2.0,-22.0,-15.0,21.0,-5.0,-10.0,-6.0,-10.0,-11.0,254.6,HL
645,322.82,322.89,322.97,323.04,323.17,323.3,323.44,323.57,323.7,323.83,323.96,324.09,3515800000.0,3521900000.0,3527900000.0,3534000000.0,3540100000.0,3546300000.0,3552400000.0,3558600000.0,3564800000.0,3570900000.0,3577100000.0,3583200000.0,0.07874,0.15748,0.27559,0.59055,0.31496,0.3937,0.07874,0.03937,0.0,0.0,0.0,0.0,17.5,14.278,8.8889,8.0556,12.5,12.5,12.722,13.444,16.278,16.556,18.167,17.889,7.0,-6.0,-2.0,-22.0,-15.0,21.0,-5.0,-10.0,-6.0,-10.0,-11.0,-19.0,194.45,ML
646,322.89,322.97,323.04,323.17,323.3,323.44,323.57,323.7,323.83,323.96,324.09,324.23,3521900000.0,3527900000.0,3534000000.0,3540100000.0,3546300000.0,3552400000.0,3558600000.0,3564800000.0,3570900000.0,3577100000.0,3583200000.0,3589400000.0,0.15748,0.27559,0.59055,0.31496,0.3937,0.07874,0.03937,0.0,0.0,0.0,0.0,0.07874,14.278,8.8889,8.0556,12.5,12.5,12.722,13.444,16.278,16.556,18.167,17.889,15.222,-6.0,-2.0,-22.0,-15.0,21.0,-5.0,-10.0,-6.0,-10.0,-11.0,-19.0,11.0,257.16,HL
647,322.97,323.04,323.17,323.3,323.44,323.57,323.7,323.83,323.96,324.09,324.23,324.36,3527900000.0,3534000000.0,3540100000.0,3546300000.0,3552400000.0,3558600000.0,3564800000.0,3570900000.0,3577100000.0,3583200000.0,3589400000.0,3595500000.0,0.27559,0.59055,0.31496,0.3937,0.07874,0.03937,0.0,0.0,0.0,0.0,0.07874,0.35433,8.8889,8.0556,12.5,12.5,12.722,13.444,16.278,16.556,18.167,17.889,15.222,12.444,-2.0,-22.0,-15.0,21.0,-5.0,-10.0,-6.0,-10.0,-11.0,-19.0,11.0,-5.0,187.23,ML
648,323.04,323.17,323.3,323.44,323.57,323.7,323.83,323.96,324.09,324.23,324.36,324.49,3534000000.0,3540100000.0,3546300000.0,3552400000.0,3558600000.0,3564800000.0,3570900000.0,3577100000.0,3583200000.0,3589400000.0,3595500000.0,3601700000.0,0.59055,0.31496,0.3937,0.07874,0.03937,0.0,0.0,0.0,0.0,0.07874,0.35433,0.51181,8.0556,12.5,12.5,12.722,13.444,16.278,16.556,18.167,17.889,15.222,12.444,8.7778,-22.0,-15.0,21.0,-5.0,-10.0,-6.0,-10.0,-11.0,-19.0,11.0,-5.0,-14.0,215.97,HL
649,323.17,323.3,323.44,323.57,323.7,323.83,323.96,324.09,324.23,324.36,324.49,324.62,3540100000.0,3546300000.0,3552400000.0,3558600000.0,3564800000.0,3570900000.0,3577100000.0,3583200000.0,3589400000.0,3595500000.0,3601700000.0,3607900000.0,0.31496,0.3937,0.07874,0.03937,0.0,0.0,0.0,0.0,0.07874,0.35433,0.51181,0.98425,12.5,12.5,12.722,13.444,16.278,16.556,18.167,17.889,15.222,12.444,8.7778,8.3333,-15.0,21.0,-5.0,-10.0,-6.0,-10.0,-11.0,-19.0,11.0,-5.0,-14.0,-11.0,263.89,HL
650,323.3,323.44,323.57,323.7,323.83,323.96,324.09,324.23,324.36,324.49,324.62,324.71,3546300000.0,3552400000.0,3558600000.0,3564800000.0,3570900000.0,3577100000.0,3583200000.0,3589400000.0,3595500000.0,3601700000.0,3607900000.0,3614100000.0,0.3937,0.07874,0.03937,0.0,0.0,0.0,0.0,0.07874,0.35433,0.51181,0.98425,1.0236,12.5,12.722,13.444,16.278,16.556,18.167,17.889,15.222,12.444,8.7778,8.3333,9.3889,21.0,-5.0,-10.0,-6.0,-10.0,-11.0,-19.0,11.0,-5.0,-14.0,-11.0,-14.0,192.19,ML
651,323.44,323.57,323.7,323.83,323.96,324.09,324.23,324.36,324.49,324.62,324.71,324.8,3552400000.0,3558600000.0,3564800000.0,3570900000.0,3577100000.0,3583200000.0,3589400000.0,3595500000.0,3601700000.0,3607900000.0,3614100000.0,3620300000.0,0.07874,0.03937,0.0,0.0,0.0,0.0,0.07874,0.35433,0.51181,0.98425,1.0236,0.11811,12.722,13.444,16.278,16.556,18.167,17.889,15.222,12.444,8.7778,8.3333,9.3889,11.167,-5.0,-10.0,-6.0,-10.0,-11.0,-19.0,11.0,-5.0,-14.0,-11.0,-14.0,1.0,98.03,LL
652,323.57,323.7,323.83,323.96,324.09,324.23,324.36,324.49,324.62,324.71,324.8,324.88,3558600000.0,3564800000.0,3570900000.0,3577100000.0,3583200000.0,3589400000.0,3595500000.0,3601700000.0,3607900000.0,3614100000.0,3620300000.0,3626500000.0,0.03937,0.0,0.0,0.0,0.0,0.07874,0.35433,0.51181,0.98425,1.0236,0.11811,0.23622,13.444,16.278,16.556,18.167,17.889,15.222,12.444,8.7778,8.3333,9.3889,11.167,12.222,-10.0,-6.0,-10.0,-11.0,-19.0,11.0,-5.0,-14.0,-11.0,-14.0,1.0,18.0,117.97,ML
653,323.7,323.83,323.96,324.09,324.23,324.36,324.49,324.62,324.71,324.8,324.88,324.97,3564800000.0,3570900000.0,3577100000.0,3583200000.0,3589400000.0,3595500000.0,3601700000.0,3607900000.0,3614100000.0,3620300000.0,3626500000.0,3632700000.0,0.0,0.0,0.0,0.0,0.07874,0.35433,0.51181,0.98425,1.0236,0.11811,0.23622,0.0,16.278,16.556,18.167,17.889,15.222,12.444,8.7778,8.3333,9.3889,11.167,12.222,15.278,-6.0,-10.0,-11.0,-19.0,11.0,-5.0,-14.0,-11.0,-14.0,1.0,18.0,19.0,181.66,ML
654,323.83,323.96,324.09,324.23,324.36,324.49,324.62,324.71,324.8,324.88,324.97,325.06,3570900000.0,3577100000.0,3583200000.0,3589400000.0,3595500000.0,3601700000.0,3607900000.0,3614100000.0,3620300000.0,3626500000.0,3632700000.0,3639000000.0,0.0,0.0,0.0,0.07874,0.35433,0.51181,0.98425,1.0236,0.11811,0.23622,0.0,0.0,16.556,18.167,17.889,15.222,12.444,8.7778,8.3333,9.3889,11.167,12.222,15.278,16.167,-10.0,-11.0,-19.0,11.0,-5.0,-14.0,-11.0,-14.0,1.0,18.0,19.0,4.0,202.81,HL
655,323.96,324.09,324.23,324.36,324.49,324.62,324.71,324.8,324.88,324.97,325.06,325.15,3577100000.0,3583200000.0,3589400000.0,3595500000.0,3601700000.0,3607900000.0,3614100000.0,3620300000.0,3626500000.0,3632700000.0,3639000000.0,3645200000.0,0.0,0.0,0.07874,0.35433,0.51181,0.98425,1.0236,0.11811,0.23622,0.0,0.0,0.0,18.167,17.889,15.222,12.444,8.7778,8.3333,9.3889,11.167,12.222,15.278,16.167,16.833,-11.0,-19.0,11.0,-5.0,-14.0,-11.0,-14.0,1.0,18.0,19.0,4.0,-2.0,220.48,HL
656,324.09,324.23,324.36,324.49,324.62,324.71,324.8,324.88,324.97,325.06,325.15,325.24,3583200000.0,3589400000.0,3595500000.0,3601700000.0,3607900000.0,3614100000.0,3620300000.0,3626500000.0,3632700000.0,3639000000.0,3645200000.0,3651400000.0,0.0,0.07874,0.35433,0.51181,0.98425,1.0236,0.11811,0.23622,0.0,0.0,0.0,0.0,17.889,15.222,12.444,8.7778,8.3333,9.3889,11.167,12.222,15.278,16.167,16.833,17.222,-19.0,11.0,-5.0,-14.0,-11.0,-14.0,1.0,18.0,19.0,4.0,-2.0,3.0,243.36,HL
657,324.23,324.36,324.49,324.62,324.71,324.8,324.88,324.97,325.06,325.15,325.24,325.33,3589400000.0,3595500000.0,3601700000.0,3607900000.0,3614100000.0,3620300000.0,3626500000.0,3632700000.0,3639000000.0,3645200000.0,3651400000.0,3657600000.0,0.07874,0.35433,0.51181,0.98425,1.0236,0.11811,0.23622,0.0,0.0,0.0,0.0,0.0,15.222,12.444,8.7778,8.3333,9.3889,11.167,12.222,15.278,16.167,16.833,17.222,17.722,11.0,-5.0,-14.0,-11.0,-14.0,1.0,18.0,19.0,4.0,-2.0,3.0,10.0,205.0,HL
658,324.36,324.49,324.62,324.71,324.8,324.88,324.97,325.06,325.15,325.24,325.33,325.42,3595500000.0,3601700000.0,3607900000.0,3614100000.0,3620300000.0,3626500000.0,3632700000.0,3639000000.0,3645200000.0,3651400000.0,3657600000.0,3663800000.0,0.35433,0.51181,0.98425,1.0236,0.11811,0.23622,0.0,0.0,0.0,0.0,0.0,0.31496,12.444,8.7778,8.3333,9.3889,11.167,12.222,15.278,16.167,16.833,17.222,17.722,16.222,-5.0,-14.0,-11.0,-14.0,1.0,18.0,19.0,4.0,-2.0,3.0,10.0,10.0,192.23,ML
659,324.49,324.62,324.71,324.8,324.88,324.97,325.06,325.15,325.24,325.33,325.42,325.5,3601700000.0,3607900000.0,3614100000.0,3620300000.0,3626500000.0,3632700000.0,3639000000.0,3645200000.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,0.51181,0.98425,1.0236,0.11811,0.23622,0.0,0.0,0.0,0.0,0.0,0.31496,0.07874,8.7778,8.3333,9.3889,11.167,12.222,15.278,16.167,16.833,17.222,17.722,16.222,13.389,-14.0,-11.0,-14.0,1.0,18.0,19.0,4.0,-2.0,3.0,10.0,10.0,11.0,220.42,HL
660,324.62,324.71,324.8,324.88,324.97,325.06,325.15,325.24,325.33,325.42,325.5,325.59,3607900000.0,3614100000.0,3620300000.0,3626500000.0,3632700000.0,3639000000.0,3645200000.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,3676300000.0,0.98425,1.0236,0.11811,0.23622,0.0,0.0,0.0,0.0,0.0,0.31496,0.07874,0.7874,8.3333,9.3889,11.167,12.222,15.278,16.167,16.833,17.222,17.722,16.222,13.389,12.056,-11.0,-14.0,1.0,18.0,19.0,4.0,-2.0,3.0,10.0,10.0,11.0,28.0,367.97,VHL
661,324.71,324.8,324.88,324.97,325.06,325.15,325.24,325.33,325.42,325.5,325.59,325.68,3614100000.0,3620300000.0,3626500000.0,3632700000.0,3639000000.0,3645200000.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,3676300000.0,3682500000.0,1.0236,0.11811,0.23622,0.0,0.0,0.0,0.0,0.0,0.31496,0.07874,0.7874,0.98425,9.3889,11.167,12.222,15.278,16.167,16.833,17.222,17.722,16.222,13.389,12.056,11.333,-14.0,1.0,18.0,19.0,4.0,-2.0,3.0,10.0,10.0,11.0,28.0,10.0,403.31,VHL
662,324.8,324.88,324.97,325.06,325.15,325.24,325.33,325.42,325.5,325.59,325.68,325.73,3620300000.0,3626500000.0,3632700000.0,3639000000.0,3645200000.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,3676300000.0,3682500000.0,3688800000.0,0.11811,0.23622,0.0,0.0,0.0,0.0,0.0,0.31496,0.07874,0.7874,0.98425,0.23622,11.167,12.222,15.278,16.167,16.833,17.222,17.722,16.222,13.389,12.056,11.333,12.667,1.0,18.0,19.0,4.0,-2.0,3.0,10.0,10.0,11.0,28.0,10.0,23.0,208.52,HL
663,324.88,324.97,325.06,325.15,325.24,325.33,325.42,325.5,325.59,325.68,325.73,325.79,3626500000.0,3632700000.0,3639000000.0,3645200000.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,3676300000.0,3682500000.0,3688800000.0,3695000000.0,0.23622,0.0,0.0,0.0,0.0,0.0,0.31496,0.07874,0.7874,0.98425,0.23622,0.19685,12.222,15.278,16.167,16.833,17.222,17.722,16.222,13.389,12.056,11.333,12.667,13.444,18.0,19.0,4.0,-2.0,3.0,10.0,10.0,11.0,28.0,10.0,23.0,8.0,159.76,ML
664,324.97,325.06,325.15,325.24,325.33,325.42,325.5,325.59,325.68,325.73,325.79,325.84,3632700000.0,3639000000.0,3645200000.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,3676300000.0,3682500000.0,3688800000.0,3695000000.0,3701300000.0,0.0,0.0,0.0,0.0,0.0,0.31496,0.07874,0.7874,0.98425,0.23622,0.19685,0.0,15.278,16.167,16.833,17.222,17.722,16.222,13.389,12.056,11.333,12.667,13.444,12.056,19.0,4.0,-2.0,3.0,10.0,10.0,11.0,28.0,10.0,23.0,8.0,9.0,149.45,ML
665,325.06,325.15,325.24,325.33,325.42,325.5,325.59,325.68,325.73,325.79,325.84,325.89,3639000000.0,3645200000.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,3676300000.0,3682500000.0,3688800000.0,3695000000.0,3701300000.0,3707600000.0,0.0,0.0,0.0,0.0,0.31496,0.07874,0.7874,0.98425,0.23622,0.19685,0.0,0.0,16.167,16.833,17.222,17.722,16.222,13.389,12.056,11.333,12.667,13.444,12.056,15.833,4.0,-2.0,3.0,10.0,10.0,11.0,28.0,10.0,23.0,8.0,9.0,-5.0,180.13,ML
666,325.15,325.24,325.33,325.42,325.5,325.59,325.68,325.73,325.79,325.84,325.89,325.95,3645200000.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,3676300000.0,3682500000.0,3688800000.0,3695000000.0,3701300000.0,3707600000.0,3713800000.0,0.0,0.0,0.0,0.31496,0.07874,0.7874,0.98425,0.23622,0.19685,0.0,0.0,0.07874,16.833,17.222,17.722,16.222,13.389,12.056,11.333,12.667,13.444,12.056,15.833,15.833,-2.0,3.0,10.0,10.0,11.0,28.0,10.0,23.0,8.0,9.0,-5.0,-2.0,218.39,HL
667,325.24,325.33,325.42,325.5,325.59,325.68,325.73,325.79,325.84,325.89,325.95,326.0,3651400000.0,3657600000.0,3663800000.0,3670100000.0,3676300000.0,3682500000.0,3688800000.0,3695000000.0,3701300000.0,3707600000.0,3713800000.0,3720100000.0,0.0,0.0,0.31496,0.07874,0.7874,0.98425,0.23622,0.19685,0.0,0.0,0.07874,0.0,17.222,17.722,16.222,13.389,12.056,11.333,12.667,13.444,12.056,15.833,15.833,17.111,3.0,10.0,10.0,11.0,28.0,10.0,23.0,8.0,9.0,-5.0,-2.0,-4.0,235.05,HL
668,325.33,325.42,325.5,325.59,325.68,325.73,325.79,325.84,325.89,325.95,326.0,326.05,3657600000.0,3663800000.0,3670100000.0,3676300000.0,3682500000.0,3688800000.0,3695000000.0,3701300000.0,3707600000.0,3713800000.0,3720100000.0,3726400000.0,0.0,0.31496,0.07874,0.7874,0.98425,0.23622,0.19685,0.0,0.0,0.07874,0.0,0.0,17.722,16.222,13.389,12.056,11.333,12.667,13.444,12.056,15.833,15.833,17.111,16.444,10.0,10.0,11.0,28.0,10.0,23.0,8.0,9.0,-5.0,-2.0,-4.0,-11.0,251.71,HL
669,325.42,325.5,325.59,325.68,325.73,325.79,325.84,325.89,325.95,326.0,326.05,326.11,3663800000.0,3670100000.0,3676300000.0,3682500000.0,3688800000.0,3695000000.0,3701300000.0,3707600000.0,3713800000.0,3720100000.0,3726400000.0,3732700000.0,0.31496,0.07874,0.7874,0.98425,0.23622,0.19685,0.0,0.0,0.07874,0.0,0.0,0.0,16.222,13.389,12.056,11.333,12.667,13.444,12.056,15.833,15.833,17.111,16.444,18.556,10.0,11.0,28.0,10.0,23.0,8.0,9.0,-5.0,-2.0,-4.0,-11.0,11.0,243.65,HL
670,325.5,325.59,325.68,325.73,325.79,325.84,325.89,325.95,326.0,326.05,326.11,326.16,3670100000.0,3676300000.0,3682500000.0,3688800000.0,3695000000.0,3701300000.0,3707600000.0,3713800000.0,3720100000.0,3726400000.0,3732700000.0,3738900000.0,0.07874,0.7874,0.98425,0.23622,0.19685,0.0,0.0,0.07874,0.0,0.0,0.0,0.11811,13.389,12.056,11.333,12.667,13.444,12.056,15.833,15.833,17.111,16.444,18.556,14.722,11.0,28.0,10.0,23.0,8.0,9.0,-5.0,-2.0,-4.0,-11.0,11.0,4.0,267.4,HL
671,325.59,325.68,325.73,325.79,325.84,325.89,325.95,326.0,326.05,326.11,326.16,326.21,3676300000.0,3682500000.0,3688800000.0,3695000000.0,3701300000.0,3707600000.0,3713800000.0,3720100000.0,3726400000.0,3732700000.0,3738900000.0,3745200000.0,0.7874,0.98425,0.23622,0.19685,0.0,0.0,0.07874,0.0,0.0,0.0,0.11811,0.82677,12.056,11.333,12.667,13.444,12.056,15.833,15.833,17.111,16.444,18.556,14.722,13.278,28.0,10.0,23.0,8.0,9.0,-5.0,-2.0,-4.0,-11.0,11.0,4.0,1.0,282.35,HL
